"","StudentID","SAT","GPA","scholarship","enroll"
"816",816,1575,4.1,0.68,0
"817",817,1042,2.78,0,1
"818",818,1127,2.77,0,1
"819",819,1277,3.23,0,0
"820",820,1275,3.03,0,0
"821",821,1423,3.53,1.62,0
"822",822,1525,3.98,0,0
"823",823,1130,2.91,0,1
"824",824,1398,3.4,1.2,0
"825",825,1067,2.77,0,1
"826",826,1014,2.68,0.87,1
"827",827,1016,2.7,0,1
"828",828,1463,3.47,1.42,0
"829",829,1312,3.26,1.08,1
"830",830,1491,3.53,0,0
"831",831,1151,2.89,0,1
"832",832,1270,3.1,0,0
"833",833,1324,3.4,0.95,0
"834",834,1439,3.74,0.58,0
"835",835,1222,3.21,0,0
"836",836,1283,3.2,1.35,1
"837",837,1341,3.44,1.83,1
"838",838,1575,3.81,2.07,0
"839",839,1488,3.79,1.33,0
"840",840,1033,2.57,0,1
"841",841,1279,3.06,0,0
"842",842,1018,2.72,1.41,1
"843",843,1088,2.72,0,1
"844",844,1208,2.85,0,1
"845",845,1245,3.21,0,0
"846",846,1235,3.23,1.19,1
"847",847,1389,3.51,1.27,0
"848",848,1381,3.63,2.47,1
"849",849,1282,3.1,0,0
"850",850,1077,2.86,0,1
"851",851,1195,2.81,0,1
"852",852,1021,2.55,0,1
"853",853,1129,2.7,0,1
"854",854,1341,3.37,0,0
"855",855,1332,3.19,0,0
"856",856,1120,2.66,0,1
"857",857,1411,3.7,0,0
"858",858,1097,2.76,1.02,1
"859",859,1186,2.82,0,1
"860",860,1402,3.51,0,0
"861",861,1138,2.84,0,1
"862",862,1540,3.86,1.32,0
"863",863,1176,2.87,2.4,1
"864",864,1124,2.98,0.77,1
"865",865,1435,3.42,1.3,0
"866",866,1016,2.54,0.81,1
"867",867,1028,2.71,0.84,1
"868",868,1355,3.33,1.84,1
"869",869,1269,3.15,0,0
"870",870,1101,2.59,0,1
"871",871,1141,3.04,1.82,1
"872",872,1416,3.65,1.21,0
"873",873,1216,3.09,0.69,1
"874",874,1574,4.02,1.35,0
"875",875,1009,2.55,0,1
"876",876,1075,2.87,0,1
"877",877,1231,3.2,0.98,1
"878",878,1068,2.77,1.66,1
"879",879,1359,3.32,0.93,0
"880",880,1107,2.93,0,1
"881",881,1256,3.04,0,0
"882",882,1198,3.04,0,1
"883",883,1344,3.55,1.06,0
"884",884,1515,3.94,2.36,0
"885",885,1270,3.03,0,0
"886",886,1012,2.47,0,1
"887",887,1085,2.9,1.9,1
"888",888,1414,3.59,0,0
"889",889,1014,2.57,0,1
"890",890,1514,3.65,0.8,0
"891",891,1298,3.43,2.36,1
"892",892,1025,2.63,0,1
"893",893,1398,3.39,0.63,0
"894",894,1323,3.43,1.16,0
"895",895,1453,3.51,2.17,0
"896",896,1410,3.52,2.12,1
"897",897,1187,3.12,0,1
"898",898,1455,3.46,1.05,0
"899",899,1239,3.06,0,0
"900",900,1512,3.6,0.68,0
"901",901,1031,2.62,2.08,1
"902",902,1020,2.63,1.96,1
"903",903,1120,2.9,0.53,1
"904",904,1368,3.38,2.32,1
"905",905,1153,2.76,0,1
"906",906,1188,2.83,0,1
"907",907,1377,3.58,1.27,0
"908",908,1415,3.72,0.99,0
"909",909,1117,2.67,0,1
"910",910,1350,3.37,0,0
"911",911,1418,3.42,0,0
"912",912,1268,2.97,0,0
"913",913,1370,3.41,0.98,0
"914",914,1222,3.05,0.69,1
"915",915,1164,2.8,0,1
"916",916,1203,3.03,0,1
"917",917,1434,3.61,0.63,0
"918",918,1539,3.82,0.61,0
"919",919,1407,3.41,2.33,1
"920",920,1381,3.36,1.98,1
"921",921,1059,2.75,0,1
"922",922,1085,2.77,0,1
"923",923,1228,3.07,0,0
"924",924,1309,3.38,2.34,1
"925",925,1153,2.88,1.17,1
"926",926,1548,3.96,1.04,0
"927",927,1414,3.51,0.79,0
"928",928,1340,3.45,0.67,0
"929",929,1437,3.53,2.4,1
"930",930,1071,2.78,0,1
"931",931,1472,3.56,2.34,0
"932",932,1208,3.08,0,1
"933",933,1247,3.27,0,0
"934",934,1386,3.4,1.3,0
"935",935,1049,2.62,0,1
"936",936,1077,2.57,0,1
"937",937,1415,3.54,1.75,0
"938",938,1102,2.85,0,1
"939",939,1377,3.24,0.66,0
"940",940,1000,2.4,0,1
"941",941,1208,3.06,0,1
"942",942,1138,3.01,1.81,1
"943",943,1267,3.32,0,0
"944",944,1197,3.05,0,1
"945",945,1066,2.58,0.99,1
"946",946,1196,3.02,2.4,1
"947",947,1479,3.68,2.32,0
"948",948,1266,3.12,0,0
"949",949,1461,3.71,1.9,0
"950",950,1192,3.01,0,1
"951",951,1536,3.74,0,0
"952",952,1292,3.24,0,0
"953",953,1098,2.67,2.41,1
"954",954,1361,3.59,2.19,1
"955",955,1068,2.61,0,1
"956",956,1239,3.21,1.76,1
"957",957,1302,3.32,0,0
"958",958,1101,2.86,0,1
"959",959,1244,3.05,2.11,1
"960",960,1091,2.64,0,1
"961",961,1192,3.08,0,1
"962",962,1352,3.42,1.86,1
"963",963,1365,3.28,1.59,1
"964",964,1213,3.22,0,0
"965",965,1523,3.96,2.45,0
"966",966,1322,3.45,0,0
"967",967,1076,2.89,0,1
"968",968,1244,3.17,2.05,1
"969",969,1357,3.51,1.19,0
"970",970,1038,2.51,0.85,1
"971",971,1495,3.82,1.01,0
"972",972,1136,2.81,0.91,1
"973",973,1361,3.54,0,0
"974",974,1234,3.08,0,0
"975",975,1083,2.84,0,1
"976",976,1031,2.72,0,1
"977",977,1504,3.77,1.85,0
"978",978,1082,2.76,0,1
"979",979,1492,3.72,1.78,0
"980",980,1195,3,0.93,1
"981",981,1422,3.59,2.16,0
"982",982,1334,3.2,0,0
"983",983,1347,3.5,2.08,1
"984",984,1308,3.42,0,0
"985",985,1399,3.53,1.85,0
"986",986,1074,2.65,1.13,1
"987",987,1064,2.54,0,1
"988",988,1509,3.7,1.58,0
"989",989,1039,2.77,0,1
"990",990,1273,3.27,1.05,1
"991",991,1577,4.08,0,0
"992",992,1394,3.53,1.84,0
"993",993,1385,3.63,1.33,0
"994",994,1386,3.4,0,0
"995",995,1227,2.98,0,1
"996",996,1515,3.98,1.7,0
"997",997,1191,2.86,0,1
"998",998,1135,2.79,0,1
"999",999,1170,3.01,0,1
"1000",1000,1512,3.62,2.5,0
"1001",1001,1185,2.9,0,1
"1002",1002,1088,2.87,0,1
"1003",1003,1486,3.59,0.53,0
"1004",1004,1340,3.47,1.85,1
"1005",1005,1529,3.79,1.72,0
"1006",1006,1328,3.19,2.29,1
"1007",1007,1088,2.83,0.75,1
"1008",1008,1420,3.58,0,0
"1009",1009,1086,2.67,1.44,1
"1010",1010,1293,3.19,0,0
"1011",1011,1334,3.39,0,0
"1012",1012,1375,3.25,1.92,1
"1013",1013,1334,3.26,1.16,1
"1014",1014,1340,3.24,0.74,0
"1015",1015,1018,2.52,0,1
"1016",1016,1076,2.68,0,1
"1017",1017,1579,4.07,0,0
"1018",1018,1031,2.48,0,1
"1019",1019,1496,3.65,1.64,0
"1020",1020,1122,2.72,0,1
"1021",1021,1384,3.48,0,0
"1022",1022,1366,3.35,0,0
"1023",1023,1462,3.73,1.73,0
"1024",1024,1215,2.95,0,1
"1025",1025,1390,3.64,0,0
"1026",1026,1504,3.76,0,0
"1027",1027,1541,4.04,0.78,0
"1028",1028,1399,3.44,0,0
"1029",1029,1013,2.63,0,1
"1030",1030,1180,3.13,0,1
"1031",1031,1116,2.83,0.71,1
"1032",1032,1274,3.29,0,0
"1033",1033,1029,2.38,1.44,1
"1034",1034,1356,3.41,1.92,1
"1035",1035,1210,3.11,0.62,1
"1036",1036,1346,3.2,1.24,1
"1037",1037,1336,3.3,1.11,0
"1038",1038,1294,3.14,0,0
"1039",1039,1228,3.26,0,0
"1040",1040,1449,3.8,2.47,0
"1041",1041,1522,3.99,2.46,0
"1042",1042,1342,3.38,1.09,0
"1043",1043,1107,2.82,0,1
"1044",1044,1376,3.35,0,0
"1045",1045,1213,3.06,1.54,1
"1046",1046,1573,4.08,0.56,0
"1047",1047,1471,3.67,0.79,0
"1048",1048,1042,2.66,0,1
"1049",1049,1461,3.55,0,0
"1050",1050,1529,3.76,2.48,0
"1051",1051,1102,2.7,0,1
"1052",1052,1075,2.76,0,1
"1053",1053,1037,2.42,2.09,1
"1054",1054,1140,2.88,0,1
"1055",1055,1432,3.73,0,0
"1056",1056,1472,3.74,1.73,0
"1057",1057,1322,3.42,1.21,0
"1058",1058,1405,3.58,0.93,0
"1059",1059,1528,3.75,1.83,0
"1060",1060,1120,2.72,0,1
"1061",1061,1552,3.9,0,0
"1062",1062,1190,3.01,0,1
"1063",1063,1138,2.78,0.6,1
"1064",1064,1495,3.91,1.29,0
"1065",1065,1305,3.12,0,0
"1066",1066,1154,2.72,1.15,1
"1067",1067,1222,3.02,0.87,1
"1068",1068,1296,3.29,1.12,1
"1069",1069,1247,2.96,0,1
"1070",1070,1107,2.58,1.32,1
"1071",1071,1225,3.23,0,0
"1072",1072,1420,3.41,0,0
"1073",1073,1441,3.5,0,0
"1074",1074,1201,3.17,0,0
"1075",1075,1502,3.83,2.5,0
"1076",1076,1046,2.78,0,1
"1077",1077,1071,2.77,0,1
"1078",1078,1052,2.68,0.78,1
"1079",1079,1561,3.82,2.21,0
"1080",1080,1473,3.84,0,0
"1081",1081,1221,3.25,0,0
"1082",1082,1568,3.85,0.87,0
"1083",1083,1409,3.36,2.07,1
"1084",1084,1213,2.91,0,1
"1085",1085,1384,3.44,2.46,1
"1086",1086,1310,3.2,0,0
"1087",1087,1289,3.22,1.43,1
"1088",1088,1232,2.96,0,1
"1089",1089,1461,3.72,1.24,0
"1090",1090,1514,3.85,2.06,0
"1091",1091,1291,3.33,0,0
"1092",1092,1486,3.89,0.54,0
"1093",1093,1435,3.45,1.07,0
"1094",1094,1172,2.92,2.09,1
"1095",1095,1078,2.8,0,1
"1096",1096,1102,2.82,2,1
"1097",1097,1311,3.3,1.44,1
"1098",1098,1426,3.51,0,0
"1099",1099,1457,3.55,1.55,0
"1100",1100,1335,3.5,0,0
"1101",1101,1468,3.47,1.33,0
"1102",1102,1040,2.42,0.61,1
"1103",1103,1074,2.49,0,1
"1104",1104,1085,2.74,0,1
"1105",1105,1487,3.84,1.44,0
"1106",1106,1342,3.4,0,0
"1107",1107,1500,3.73,0,0
"1108",1108,1378,3.63,1.38,0
"1109",1109,1017,2.69,0.9,1
"1110",1110,1181,3.02,1.28,1
"1111",1111,1046,2.5,0,1
"1112",1112,1333,3.21,0,0
"1113",1113,1292,3.34,1.02,1
"1114",1114,1557,3.77,0.61,0
"1115",1115,1248,2.96,0,1
"1116",1116,1536,3.82,0.8,0
"1117",1117,1155,3.01,0,1
"1118",1118,1238,2.92,1.83,1
"1119",1119,1045,2.71,0.58,1
"1120",1120,1336,3.41,1.12,0
"1121",1121,1153,2.99,2.29,1
"1122",1122,1579,4.07,1.1,0
"1123",1123,1172,3.09,0,1
"1124",1124,1337,3.24,0,0
"1125",1125,1171,3.11,0,1
"1126",1126,1578,4.11,0.59,0
"1127",1127,1026,2.5,0,1
"1128",1128,1503,3.61,2.16,0
"1129",1129,1170,2.84,0.51,1
"1130",1130,1146,2.74,0,1
"1131",1131,1013,2.41,0,1
"1132",1132,1128,2.74,1.13,1
"1133",1133,1410,3.36,0.63,0
"1134",1134,1175,2.94,1.25,1
"1135",1135,1169,2.92,0,1
"1136",1136,1022,2.36,0,1
"1137",1137,1430,3.49,0.61,0
"1138",1138,1547,3.78,2.03,0
"1139",1139,1393,3.36,1.45,0
"1140",1140,1442,3.62,1.45,0
"1141",1141,1361,3.53,1.44,0
"1142",1142,1336,3.51,0,0
"1143",1143,1428,3.72,1.45,0
"1144",1144,1016,2.53,1.68,1
"1145",1145,1116,2.96,0,1
"1146",1146,1260,3.18,1.8,1
"1147",1147,1026,2.65,0,1
"1148",1148,1550,4.03,2.25,0
"1149",1149,1455,3.6,1.75,0
"1150",1150,1028,2.42,0,1
"1151",1151,1040,2.49,0,1
"1152",1152,1131,2.68,1.77,1
"1153",1153,1516,3.79,1.31,0
"1154",1154,1168,3.07,0,1
"1155",1155,1429,3.48,0,0
"1156",1156,1403,3.57,0.92,0
"1157",1157,1080,2.82,0,1
"1158",1158,1369,3.6,1.21,0
"1159",1159,1031,2.57,0.8,1
"1160",1160,1336,3.14,0,0
"1161",1161,1421,3.47,2.27,1
"1162",1162,1205,3.06,0,1
"1163",1163,1473,3.78,1.03,0
"1164",1164,1118,2.99,0,1
"1165",1165,1486,3.9,0.9,0
"1166",1166,1196,3.12,0,1
"1167",1167,1341,3.26,0,0
"1168",1168,1149,2.82,0.81,1
"1169",1169,1275,3.24,0,0
"1170",1170,1187,2.85,1.38,1
"1171",1171,1513,3.77,0,0
"1172",1172,1552,4.03,1.42,0
"1173",1173,1181,3.1,0,1
"1174",1174,1281,3.18,0,0
"1175",1175,1554,3.91,1.3,0
"1176",1176,1448,3.66,2,0
"1177",1177,1560,3.91,1.71,0
"1178",1178,1524,3.69,0.75,0
"1179",1179,1222,3.02,0,1
"1180",1180,1492,3.92,0.62,0
"1181",1181,1524,3.91,1.5,0
"1182",1182,1196,2.8,0,1
"1183",1183,1077,2.75,0,1
"1184",1184,1035,2.59,0,1
"1185",1185,1379,3.57,1.5,0
"1186",1186,1518,3.87,2.32,0
"1187",1187,1080,2.83,0,1
"1188",1188,1029,2.68,0.63,1
"1189",1189,1010,2.54,0,1
"1190",1190,1331,3.36,0,0
"1191",1191,1141,2.66,1.91,1
"1192",1192,1471,3.81,0,0
"1193",1193,1080,2.74,0,1
"1194",1194,1434,3.47,1.42,0
"1195",1195,1153,2.9,1.58,1
"1196",1196,1105,2.72,1.76,1
"1197",1197,1040,2.56,0,1
"1198",1198,1571,3.93,0.98,0
"1199",1199,1071,2.57,0.86,1
"1200",1200,1323,3.25,0.53,0
"1201",1201,1382,3.45,0.9,0
"1202",1202,1407,3.71,0.86,0
"1203",1203,1207,3.01,0,1
"1204",1204,1449,3.77,1.55,0
"1205",1205,1065,2.8,0,1
"1206",1206,1024,2.42,0,1
"1207",1207,1543,3.93,0,0
"1208",1208,1553,3.9,1.47,0
"1209",1209,1179,3.11,0,1
"1210",1210,1486,3.87,2.27,0
"1211",1211,1510,3.97,1.7,0
"1212",1212,1380,3.28,2.07,1
"1213",1213,1455,3.7,1.3,0
"1214",1214,1555,3.75,2,0
"1215",1215,1156,2.71,0,1
"1216",1216,1048,2.44,0,1
"1217",1217,1035,2.6,0.99,1
"1218",1218,1578,4.04,1.39,0
"1219",1219,1259,3.17,0,0
"1220",1220,1093,2.81,1.71,1
"1221",1221,1257,3.22,0,0
"1222",1222,1228,3.08,0,0
"1223",1223,1463,3.83,1.38,0
"1224",1224,1570,3.84,0.76,0
"1225",1225,1180,2.89,0.89,1
"1226",1226,1234,3.05,0,0
"1227",1227,1280,3,2.21,1
"1228",1228,1541,3.77,0,0
"1229",1229,1016,2.66,0,1
"1230",1230,1447,3.71,0.7,0
"1231",1231,1423,3.51,0,0
"1232",1232,1530,3.77,1.3,0
"1233",1233,1129,2.71,0,1
"1234",1234,1336,3.32,1.42,1
"1235",1235,1088,2.65,0.9,1
"1236",1236,1011,2.34,1.48,1
"1237",1237,1036,2.68,0,1
"1238",1238,1142,2.78,0.63,1
"1239",1239,1386,3.36,0.78,0
"1240",1240,1493,3.65,2.38,0
"1241",1241,1151,3.05,1.32,1
"1242",1242,1017,2.53,1.43,1
"1243",1243,1363,3.42,0,0
"1244",1244,1576,3.87,0.63,0
"1245",1245,1197,2.93,0,1
"1246",1246,1467,3.78,1.07,0
"1247",1247,1123,2.63,1.49,1
"1248",1248,1415,3.42,0.64,0
"1249",1249,1121,2.99,0,1
"1250",1250,1304,3.16,0,0
"1251",1251,1478,3.87,1.29,0
"1252",1252,1394,3.63,2.46,1
"1253",1253,1363,3.55,0,0
"1254",1254,1288,3.3,0,0
"1255",1255,1316,3.14,0,0
"1256",1256,1104,2.9,1.67,1
"1257",1257,1321,3.43,1.29,1
"1258",1258,1036,2.62,0.72,1
"1259",1259,1172,2.87,0,1
"1260",1260,1330,3.18,0,0
"1261",1261,1144,2.84,0.83,1
"1262",1262,1474,3.81,0,0
"1263",1263,1000,2.7,2.21,1
"1264",1264,1559,3.75,2.22,0
"1265",1265,1220,2.91,0.66,1
"1266",1266,1177,2.93,0,1
"1267",1267,1181,3.03,0.68,1
"1268",1268,1153,2.9,1.42,1
"1269",1269,1510,3.9,0,0
"1270",1270,1193,3.11,2.46,1
"1271",1271,1017,2.71,0,1
"1272",1272,1546,3.88,2.34,0
"1273",1273,1267,3.22,0,0
"1274",1274,1306,3.35,0.83,0
"1275",1275,1207,2.96,0,1
"1276",1276,1312,3.34,1.32,1
"1277",1277,1076,2.64,1.34,1
"1278",1278,1045,2.44,0.84,1
"1279",1279,1502,3.84,0,0
"1280",1280,1204,3.17,0,0
"1281",1281,1383,3.36,0,0
"1282",1282,1091,2.67,1.41,1
"1283",1283,1466,3.64,0.83,0
"1284",1284,1247,2.93,0,1
"1285",1285,1492,3.6,0.99,0
"1286",1286,1017,2.48,0,1
"1287",1287,1389,3.32,0,0
"1288",1288,1281,3.38,0,0
"1289",1289,1128,2.78,0,1
"1290",1290,1059,2.67,1.91,1
"1291",1291,1258,3.17,0,0
"1292",1292,1466,3.64,0,0
"1293",1293,1215,2.84,0.55,1
"1294",1294,1466,3.52,2.12,0
"1295",1295,1314,3.46,0,0
"1296",1296,1473,3.57,2.14,0
"1297",1297,1560,3.99,0.54,0
"1298",1298,1033,2.46,1.17,1
"1299",1299,1407,3.39,0.79,0
"1300",1300,1172,2.82,1.35,1
"1301",1301,1549,3.74,0,0
"1302",1302,1196,3.15,0.8,1
"1303",1303,1048,2.73,0,1
"1304",1304,1101,2.86,1.32,1
"1305",1305,1499,3.75,0.91,0
"1306",1306,1567,3.99,0,0
"1307",1307,1205,3.09,0,1
"1308",1308,1439,3.65,1.25,0
"1309",1309,1288,3.04,0,0
"1310",1310,1163,2.92,1.48,1
"1311",1311,1076,2.57,1.03,1
"1312",1312,1566,3.95,2.06,0
"1313",1313,1540,3.72,0,0
"1314",1314,1296,3.12,0,0
"1315",1315,1489,3.53,2.46,0
"1316",1316,1286,3.22,0,0
"1317",1317,1207,2.98,0,1
"1318",1318,1461,3.6,2.37,0
"1319",1319,1243,2.94,0,1
"1320",1320,1428,3.4,0.51,0
"1321",1321,1429,3.56,1.2,0
"1322",1322,1104,2.96,0,1
"1323",1323,1467,3.6,0,0
"1324",1324,1312,3.31,0,0
"1325",1325,1580,3.84,1.45,0
"1326",1326,1510,3.79,1.86,0
"1327",1327,1441,3.8,1.41,0
"1328",1328,1276,3.2,0.83,1
"1329",1329,1275,3.11,1.03,1
"1330",1330,1110,2.79,0,1
"1331",1331,1228,2.98,1.29,1
"1332",1332,1262,3.21,1.92,1
"1333",1333,1027,2.51,0,1
"1334",1334,1236,3.02,0,1
"1335",1335,1284,3.11,0,0
"1336",1336,1170,3.06,0,1
"1337",1337,1085,2.85,0.73,1
"1338",1338,1319,3.39,0,0
"1339",1339,1253,3.33,1.56,1
"1340",1340,1359,3.44,0,0
"1341",1341,1079,2.88,0,1
"1342",1342,1486,3.65,0.84,0
"1343",1343,1187,3.08,0,1
"1344",1344,1427,3.47,1.35,0
"1345",1345,1042,2.77,0,1
"1346",1346,1055,2.7,1.46,1
"1347",1347,1178,3.08,0,1
"1348",1348,1480,3.54,2.21,0
"1349",1349,1210,3.01,1.22,1
"1350",1350,1097,2.82,0,1
"1351",1351,1329,3.36,2.37,1
"1352",1352,1555,4.01,1.53,0
"1353",1353,1390,3.53,0.74,0
"1354",1354,1407,3.63,2.29,1
"1355",1355,1524,3.69,1.81,0
"1356",1356,1209,3,0,1
"1357",1357,1116,2.85,2.04,1
"1358",1358,1237,2.94,0,1
"1359",1359,1191,2.93,2.42,1
"1360",1360,1364,3.26,0,0
"1361",1361,1076,2.79,0,1
"1362",1362,1370,3.24,0.93,0
"1363",1363,1042,2.67,0,1
"1364",1364,1143,2.79,0,1
"1365",1365,1448,3.5,0,0
"1366",1366,1404,3.41,1.85,1
"1367",1367,1012,2.48,0,1
"1368",1368,1078,2.61,0,1
"1369",1369,1100,2.9,0,1
"1370",1370,1478,3.87,0,0
"1371",1371,1487,3.82,0,0
"1372",1372,1508,3.58,0.94,0
"1373",1373,1058,2.5,0,1
"1374",1374,1042,2.41,0,1
"1375",1375,1421,3.4,0,0
"1376",1376,1403,3.38,0,0
"1377",1377,1133,2.99,0,1
"1378",1378,1197,3.1,0,1
"1379",1379,1238,3.12,1.83,1
"1380",1380,1351,3.41,0.69,0
"1381",1381,1131,2.87,0,1
"1382",1382,1019,2.59,0,1
"1383",1383,1391,3.66,1.11,0
"1384",1384,1034,2.75,0,1
"1385",1385,1161,2.8,0.84,1
"1386",1386,1361,3.27,0,0
"1387",1387,1245,3.08,0,0
"1388",1388,1487,3.83,1.11,0
"1389",1389,1370,3.32,0.8,0
"1390",1390,1447,3.53,0,0
"1391",1391,1337,3.36,0,0
"1392",1392,1323,3.5,0,0
"1393",1393,1141,2.69,1.31,1
"1394",1394,1286,3.36,1.44,1
"1395",1395,1272,3.25,0,0
"1396",1396,1541,3.81,0,0
"1397",1397,1147,2.79,0,1
"1398",1398,1119,2.69,0,1
"1399",1399,1480,3.66,0.86,0
"1400",1400,1428,3.54,0,0
"1401",1401,1386,3.63,0.94,0
"1402",1402,1072,2.51,1.12,1
"1403",1403,1422,3.66,0.89,0
"1404",1404,1133,2.91,0,1
"1405",1405,1387,3.44,0,0
"1406",1406,1019,2.5,0.86,1
"1407",1407,1356,3.33,0,0
"1408",1408,1274,3.07,0,0
"1409",1409,1072,2.83,0,1
"1410",1410,1163,2.87,0,1
"1411",1411,1416,3.57,0,0
"1412",1412,1395,3.45,0,0
"1413",1413,1580,3.88,1.62,0
"1414",1414,1356,3.46,0.81,0
"1415",1415,1205,3.06,0,1
"1416",1416,1043,2.7,0,1
"1417",1417,1054,2.73,0.83,1
"1418",1418,1307,3.12,2.32,1
"1419",1419,1061,2.48,0.57,1
"1420",1420,1488,3.53,1.14,0
"1421",1421,1574,4,0,0
"1422",1422,1086,2.54,1.05,1
"1423",1423,1529,3.89,0,0
"1424",1424,1175,2.97,0,1
"1425",1425,1537,3.67,0,0
"1426",1426,1317,3.19,0.7,0
"1427",1427,1438,3.74,2.41,0
"1428",1428,1003,2.5,0,1
"1429",1429,1508,3.63,1.89,0
"1430",1430,1235,3.07,0.64,1
"1431",1431,1082,2.65,0,1
"1432",1432,1037,2.77,0,1
"1433",1433,1522,3.62,2.4,0
"1434",1434,1113,2.6,0.78,1
"1435",1435,1143,3.06,0,1
"1436",1436,1191,3.18,1.85,1
"1437",1437,1086,2.58,1.73,1
"1438",1438,1313,3.09,0.86,1
"1439",1439,1239,2.99,0.57,1
"1440",1440,1470,3.57,0,0
"1441",1441,1321,3.15,1.26,1
"1442",1442,1163,2.85,0,1
"1443",1443,1425,3.62,2.05,0
"1444",1444,1491,3.69,0.97,0
"1445",1445,1281,3.1,1.3,1
"1446",1446,1393,3.46,1.33,0
"1447",1447,1229,2.98,0,1
"1448",1448,1120,2.86,0,1
"1449",1449,1004,2.45,1.2,1
"1450",1450,1569,3.83,2.36,0
"1451",1451,1156,2.75,0,1
"1452",1452,1182,3.03,0.74,1
"1453",1453,1029,2.4,0,1
"1454",1454,1415,3.66,1.43,0
"1455",1455,1085,2.56,0,1
"1456",1456,1271,3.15,0,0
"1457",1457,1548,3.94,1.35,0
"1458",1458,1128,2.75,0,1
"1459",1459,1503,3.87,1.57,0
"1460",1460,1244,3.27,0,0
"1461",1461,1520,3.91,0,0
"1462",1462,1231,2.97,0,1
"1463",1463,1396,3.32,0.94,0
"1464",1464,1518,3.64,2.36,0
"1465",1465,1338,3.22,0.86,0
"1466",1466,1405,3.65,1.41,0
"1467",1467,1464,3.51,1.48,0
"1468",1468,1360,3.22,0,0
"1469",1469,1396,3.48,0.93,0
"1470",1470,1440,3.65,0,0
"1471",1471,1034,2.7,0,1
"1472",1472,1430,3.41,0,0
"1473",1473,1549,3.74,1.32,0
"1474",1474,1181,2.77,0,1
"1475",1475,1081,2.62,0.92,1
"1476",1476,1026,2.37,2.07,1
"1477",1477,1193,2.82,0,1
"1478",1478,1185,2.8,0,1
"1479",1479,1293,3.35,0,0
"1480",1480,1254,3.28,1.71,1
"1481",1481,1518,3.95,0.77,0
"1482",1482,1559,3.97,0,0
"1483",1483,1383,3.53,0.74,0
"1484",1484,1460,3.54,0,0
"1485",1485,1079,2.51,0,1
"1486",1486,1083,2.67,1.51,1
"1487",1487,1400,3.6,1.26,0
"1488",1488,1254,3.19,0.6,1
"1489",1489,1542,3.67,1.01,0
"1490",1490,1503,3.93,0,0
"1491",1491,1299,3.36,1.39,1
"1492",1492,1447,3.68,0.63,0
"1493",1493,1455,3.79,1.12,0
"1494",1494,1069,2.86,1.47,1
"1495",1495,1536,3.97,0,0
"1496",1496,1512,3.8,0.89,0
"1497",1497,1090,2.53,0,1
"1498",1498,1379,3.44,1.2,0
"1499",1499,1415,3.48,0,0
"1500",1500,1396,3.67,0,0
"1501",1501,1540,4.03,0,0
"1502",1502,1015,2.67,0,1
"1503",1503,1194,3.17,0,1
"1504",1504,1397,3.41,1.64,0
"1505",1505,1033,2.46,1.46,1
"1506",1506,1197,3,0.98,1
"1507",1507,1153,2.87,0.99,1
"1508",1508,1202,3.12,1.22,1
"1509",1509,1201,2.95,0,1
"1510",1510,1141,2.97,0,1
"1511",1511,1478,3.66,0.74,0
"1512",1512,1414,3.4,2.04,1
"1513",1513,1097,2.87,1.12,1
"1514",1514,1044,2.57,0.74,1
"1515",1515,1111,2.82,1.89,1
"1516",1516,1442,3.58,1.24,0
"1517",1517,1221,3.22,0,0
"1518",1518,1175,2.95,0,1
"1519",1519,1217,3.13,0,0
"1520",1520,1456,3.63,2.12,0
"1521",1521,1475,3.65,0,0
"1522",1522,1458,3.7,1.96,0
"1523",1523,1104,2.75,0,1
"1524",1524,1469,3.59,1.62,0
"1525",1525,1321,3.14,0.63,0
"1526",1526,1527,4,2.13,0
"1527",1527,1056,2.63,0,1
"1528",1528,1507,3.73,0.64,0
"1529",1529,1423,3.51,1.29,0
"1530",1530,1146,2.85,2.46,1
"1531",1531,1405,3.68,2.47,1
"1532",1532,1578,3.86,1.54,0
"1533",1533,1192,2.92,1.36,1
"1534",1534,1516,3.99,0,0
"1535",1535,1435,3.65,1.37,0
"1536",1536,1140,2.79,0,1
"1537",1537,1218,2.95,2.38,1
"1538",1538,1504,3.91,2.2,0
"1539",1539,1449,3.56,1.16,0
"1540",1540,1444,3.62,0.59,0
"1541",1541,1121,2.95,1.84,1
"1542",1542,1173,3.02,0,1
"1543",1543,1320,3.21,0,0
"1544",1544,1036,2.77,0,1
"1545",1545,1488,3.79,0,0
"1546",1546,1090,2.56,0,1
"1547",1547,1285,3.12,1.53,1
"1548",1548,1479,3.71,2.26,0
"1549",1549,1209,3.16,0,0
"1550",1550,1089,2.82,1.57,1
"1551",1551,1062,2.76,0,1
"1552",1552,1422,3.48,0,0
"1553",1553,1196,3.13,0,1
"1554",1554,1054,2.73,0,1
"1555",1555,1321,3.12,0.55,0
"1556",1556,1045,2.6,0,1
"1557",1557,1293,3.1,0,0
"1558",1558,1489,3.54,1.7,0
"1559",1559,1259,3.34,0,0
"1560",1560,1033,2.68,1,1
"1561",1561,1445,3.62,0,0
"1562",1562,1390,3.45,0,0
"1563",1563,1072,2.62,0,1
"1564",1564,1346,3.28,0,0
"1565",1565,1228,3.06,0,0
"1566",1566,1418,3.62,2.01,0
"1567",1567,1361,3.22,1.39,1
"1568",1568,1213,2.89,1.57,1
"1569",1569,1151,3.02,0,1
